13.082766,3.097584,0.000000,0.120554,6.943717,0.034024
13.211403,3.194445,0.000000,0.122103,6.790864,0.040443
13.363155,3.134203,0.000000,0.114233,6.875814,0.040500
13.674504,3.133808,0.000000,0.114878,6.862817,0.034892
13.051182,3.116538,0.000000,0.123096,6.855099,0.034920
12.971508,3.133165,0.000000,0.119272,6.754375,0.039645
13.428446,3.136330,0.000000,0.112944,6.915676,0.036712
13.481655,3.153925,0.000000,0.119093,6.877800,0.037471
13.234768,3.139213,0.000000,0.121970,7.022986,0.037297
15.398183,4.132006,0.000000,0.137303,7.869595,0.042146
14.738664,4.176598,0.000000,0.140099,7.576746,0.044493
15.255407,4.153976,0.000000,0.142922,7.862789,0.040009
14.739871,4.128811,0.000000,0.137831,7.570904,0.048162
14.452849,4.130121,0.000000,0.143184,7.280249,0.042627
15.299056,4.472611,0.000000,0.148957,7.838118,0.050481
14.639037,4.128051,0.000000,0.143377,7.468516,0.041553
14.609915,4.254055,0.000000,0.144680,7.399325,0.039566
14.754115,4.124126,0.000000,0.140372,7.611414,0.042068
14.700813,4.136252,0.000000,0.168331,7.548880,0.052891
14.675404,4.123045,0.000000,0.150960,7.490620,0.041468
14.401736,4.138930,0.000000,0.143704,7.136163,0.047109
14.738591,4.125817,0.000000,0.140359,7.525156,0.043467
14.616294,4.135429,0.000000,0.178098,7.410106,0.036336
15.271578,4.137491,0.000000,0.141577,7.899092,0.036376
14.764627,4.141363,0.000000,0.140040,7.423532,0.038622
14.388002,4.123224,0.000000,0.137298,7.197973,0.040577
15.411365,4.134948,0.000000,0.134015,7.408966,0.040099
15.044806,4.131947,0.000000,0.137676,7.621983,0.044969
14.438885,4.152577,0.000000,0.139034,7.295021,0.045236
14.354183,4.128999,0.000000,0.137397,7.183648,0.051251
14.999122,4.126587,0.000000,0.136821,7.461204,0.046399
14.483010,4.132859,0.000000,0.141725,7.260041,0.042659
14.863443,4.126885,0.000000,0.136605,7.221679,0.046891
14.885627,4.125676,0.000000,0.153728,7.539075,0.049653
14.838596,4.123030,0.000000,0.200681,7.687856,0.050115
14.535946,4.133011,0.000000,0.141228,7.239665,0.058154
15.035486,4.148256,0.000000,0.141075,7.490445,0.042197
14.597172,4.126999,0.000000,0.141194,7.444763,0.040312
14.620277,4.118829,0.000000,0.140451,7.456537,0.041978
14.762218,4.121323,0.000000,0.139163,7.195938,0.042032
15.187337,4.147853,0.000000,0.140234,7.301889,0.042873
14.740565,4.182599,0.000000,0.142992,7.544424,0.057112
15.293848,4.138282,0.000000,0.139614,7.579682,0.037203
14.542103,4.221808,0.000000,0.141634,7.381482,0.041604
15.201121,4.115400,0.000000,0.136273,7.715644,0.049870
15.140654,4.133348,0.000000,0.143128,7.989271,0.046067
14.665474,4.122395,0.000000,0.141662,7.456304,0.050491
14.533397,4.124988,0.000000,0.140949,7.357712,0.043216
14.838816,4.118156,0.000000,0.151295,7.629415,0.041856
14.751276,4.170682,0.000000,0.142331,7.383288,0.047013
14.649297,4.136002,0.000000,0.142229,7.497474,0.046038
14.773688,4.124063,0.000000,0.139624,7.364636,0.041893
14.765458,4.135648,0.000000,0.140592,7.338702,0.040529
15.657539,4.134050,0.000000,0.140306,7.617569,0.037864
14.574301,4.136553,0.000000,0.134642,7.234429,0.044685
14.510929,4.128284,0.000000,0.140768,7.312383,0.036592
14.732908,4.124436,0.000000,0.139955,7.413033,0.042691
15.281656,4.142581,0.000000,0.144696,7.896955,0.042277
14.681185,4.128961,0.000000,0.187209,7.495481,0.041668
