3.851802,1.454185,0.000000,0.094474,1.639118,0.010096
4.055149,1.449601,0.000000,0.095008,1.730912,0.010112
3.870013,1.450384,0.000000,0.094912,1.643297,0.010098
3.881420,1.469061,0.000000,0.094996,1.657312,0.010060
3.758968,1.473088,0.000000,0.095623,1.515789,0.009012
3.783078,1.458778,0.000000,0.096742,1.562396,0.010094
4.037608,1.436685,0.000000,0.094243,1.782248,0.010312
3.987434,1.444317,0.000000,0.092793,1.771672,0.009823
3.827890,1.463052,0.000000,0.094313,1.621072,0.009138
3.927354,1.445815,0.000000,0.093768,1.731878,0.010482
4.010116,1.444908,0.000000,0.089868,1.779364,0.010256
3.838358,1.442226,0.000000,0.095052,1.622689,0.010315
4.097396,1.465299,0.000000,0.093388,1.704310,0.010111
3.887283,1.453523,0.000000,0.094676,1.669071,0.008938
3.863849,1.460847,0.000000,0.095088,1.637941,0.010121
3.913589,1.464437,0.000000,0.103035,1.697839,0.010135
3.931481,1.466367,0.000000,0.096424,1.659717,0.010328
3.873002,1.443419,0.000000,0.096045,1.663000,0.008996
3.956670,1.465138,0.000000,0.096339,1.702842,0.009561
4.141814,1.462119,0.000000,0.101972,1.653982,0.010354
3.885921,1.460393,0.000000,0.095546,1.662711,0.010226
4.122871,1.446201,0.000000,0.093799,1.737740,0.009558
3.930852,1.446164,0.000000,0.095554,1.640494,0.009010
3.954130,1.445053,0.000000,0.094269,1.747015,0.009540
3.931003,1.460960,0.000000,0.094506,1.711208,0.009093
3.998899,1.474211,0.000000,0.096452,1.783156,0.010263
4.402156,1.445610,0.000000,0.091835,1.641084,0.010110
3.878093,1.445258,0.000000,0.098782,1.666045,0.009288
3.850145,1.485355,0.000000,0.095401,1.666264,0.009685
3.908152,1.445181,0.000000,0.096017,1.684580,0.009619
4.172715,1.448504,0.000000,0.095948,1.699462,0.010291
3.936944,1.451911,0.000000,0.093046,1.687948,0.009919
3.839772,1.487657,0.000000,0.095786,1.588719,0.010168
3.914115,1.453631,0.000000,0.095438,1.696304,0.010149
3.873514,1.465131,0.000000,0.094624,1.618338,0.010364
3.917582,1.460274,0.000000,0.095302,1.645439,0.009641
3.915773,1.451020,0.000000,0.093020,1.628175,0.008714
3.889565,1.461924,0.000000,0.094495,1.651707,0.009460
3.798741,1.467945,0.000000,0.095898,1.525837,0.010269
4.000930,1.458624,0.000000,0.093933,1.767038,0.010230
3.994257,1.457613,0.000000,0.095221,1.762289,0.010435
3.950671,1.460781,0.000000,0.095453,1.725620,0.010187
4.228343,1.442720,0.000000,0.091848,1.699074,0.010109
4.789957,2.656071,0.000000,0.192061,1.227245,0.018495
4.678518,2.660867,0.000000,0.192669,1.220259,0.019473
4.720763,2.658283,0.000000,0.192657,1.208292,0.019515
4.737119,2.654792,0.000000,0.193031,1.207633,0.018896
4.674747,2.656730,0.000000,0.192420,1.202886,0.019984
4.816579,2.642207,0.000000,0.191979,1.216045,0.019224
4.674820,2.655756,0.000000,0.194017,1.204986,0.019337
4.678409,2.665969,0.000000,0.194217,1.222788,0.019303
4.730389,2.632725,0.000000,0.191498,1.230716,0.018623
4.759518,2.656011,0.000000,0.194195,1.237586,0.018015
4.715957,2.671946,0.000000,0.206242,1.234395,0.019244
4.822352,2.652613,0.000000,0.192554,1.224388,0.018477
4.787945,2.660829,0.000000,0.207895,1.214237,0.018841
4.709914,2.669916,0.000000,0.194313,1.209634,0.019004
4.698982,2.650798,0.000000,0.192764,1.212419,0.019213
4.703355,2.653191,0.000000,0.192673,1.205700,0.019611
4.875591,2.643711,0.000000,0.192536,1.218445,0.018841
4.801855,2.658657,0.000000,0.205116,1.214175,0.019845
4.805386,2.659659,0.000000,0.193979,1.205856,0.019671
4.697328,2.657550,0.000000,0.193746,1.221618,0.018134
4.803811,2.660105,0.000000,0.192587,1.196650,0.019518
4.667956,2.672429,0.000000,0.193839,1.184576,0.019081
4.747286,2.658384,0.000000,0.192790,1.231386,0.018584
4.757828,2.650770,0.000000,0.187005,1.166680,0.018186
4.682684,2.664098,0.000000,0.208407,1.200998,0.019985
4.764195,2.663717,0.000000,0.192386,1.219827,0.019503
4.668805,2.663101,0.000000,0.192291,1.209272,0.019090
4.653584,2.645013,0.000000,0.192545,1.183303,0.019632
4.678427,2.675513,0.000000,0.192025,1.177165,0.019694
4.767954,2.650795,0.000000,0.193997,1.219621,0.019365
4.696933,2.669003,0.000000,0.192268,1.185584,0.019587
4.683342,2.680223,0.000000,0.193341,1.224412,0.018254
4.713671,2.667372,0.000000,0.192911,1.233868,0.017749
4.695627,2.638013,0.000000,0.205213,1.228001,0.019614
4.821053,2.652035,0.000000,0.190673,1.177409,0.017425
4.813405,2.700898,0.000000,0.193705,1.220325,0.019582
4.711014,2.651055,0.000000,0.192818,1.217307,0.019641
4.694794,2.654845,0.000000,0.193246,1.203877,0.019662
4.694050,2.664580,0.000000,0.192318,1.197873,0.019286
4.831782,2.638770,0.000000,0.193231,1.161125,0.019414
4.669144,2.656455,0.000000,0.206549,1.199124,0.019801
4.713303,2.661137,0.000000,0.192802,1.231654,0.018903
4.674260,2.683044,0.000000,0.191852,1.198378,0.019459
4.712150,2.672240,0.000000,0.191088,1.226560,0.019406
4.673847,2.669892,0.000000,0.194366,1.208587,0.018677
4.812613,2.651700,0.000000,0.195323,1.232293,0.019157
4.710204,2.654187,0.000000,0.194436,1.220067,0.019489
4.789336,2.655789,0.000000,0.208455,1.222291,0.019731
4.839811,2.637462,0.000000,0.194100,1.212511,0.019628
4.725228,2.656028,0.000000,0.193966,1.230323,0.020015
