4.707457,2.284182,0.000000,0.043239,1.332818,0.004762
6.154832,3.091831,0.000000,0.059531,1.858971,0.005038
5.842988,3.117043,0.000000,0.092324,1.826412,0.004903
5.866539,3.146960,0.000000,0.062718,1.736455,0.005072
5.797080,3.113533,0.000000,0.105359,1.802022,0.005029
5.874478,3.096588,0.000000,0.061197,1.869329,0.005070
6.013773,3.113362,0.000000,0.069128,1.851178,0.004981
5.806535,3.099886,0.000000,0.058959,1.801267,0.004961
5.841707,3.094628,0.000000,0.066734,1.862924,0.005131
5.871179,3.119425,0.000000,0.068442,1.874364,0.004729
6.135414,3.109947,0.000000,0.098044,1.850568,0.004916
5.808640,3.088275,0.000000,0.091723,1.811700,0.005089
5.830379,3.107860,0.000000,0.104321,1.847414,0.005245
6.220924,3.122700,0.000000,0.067552,1.849206,0.004985
6.035953,3.080387,0.000000,0.069531,1.827037,0.005141
5.921670,3.157606,0.000000,0.059253,1.811331,0.004944
5.900890,3.093516,0.000000,0.068498,1.874898,0.004909
5.763409,3.105565,0.000000,0.061966,1.764685,0.004850
5.816835,3.094862,0.000000,0.064260,1.834901,0.004892
5.951319,3.154770,0.000000,0.091892,1.900655,0.004990
6.229798,3.101606,0.000000,0.066756,1.860716,0.004750
5.742542,3.144769,0.000000,0.060097,1.734594,0.004657
5.784927,3.125276,0.000000,0.064500,1.800033,0.005097
5.773075,3.105708,0.000000,0.066989,1.797751,0.004724
5.905558,3.160598,0.000000,0.062743,1.868177,0.004886
5.789047,3.132529,0.000000,0.071139,1.796099,0.005038
5.711182,3.161954,0.000000,0.090920,1.679091,0.004919
5.954048,3.112204,0.000000,0.066891,1.858205,0.004833
5.838166,3.120544,0.000000,0.060915,1.726241,0.004789
5.748912,3.128924,0.000000,0.099016,1.745700,0.004970
5.871496,3.116485,0.000000,0.065842,1.826195,0.004760
5.858669,3.129366,0.000000,0.096234,1.861922,0.004806
5.888715,3.111611,0.000000,0.068963,1.886321,0.004949
5.822109,3.119746,0.000000,0.070834,1.820342,0.004982
5.897117,3.088243,0.000000,0.062725,1.893650,0.004787
5.774453,3.108630,0.000000,0.069534,1.763231,0.004990
5.837056,3.114821,0.000000,0.065804,1.852284,0.004730
5.730642,3.116566,0.000000,0.095493,1.751802,0.005003
5.890138,3.139392,0.000000,0.065813,1.887068,0.004864
5.930777,3.114270,0.000000,0.061148,1.811033,0.004690
6.077987,3.121789,0.000000,0.060182,1.804801,0.004880
5.852880,3.099429,0.000000,0.092376,1.854819,0.005032
6.212822,3.086171,0.000000,0.067540,1.819947,0.004978
5.870329,3.133014,0.000000,0.095216,1.775883,0.004821
5.871946,3.105105,0.000000,0.066913,1.833781,0.004713
5.763123,3.105904,0.000000,0.069769,1.766108,0.004800
6.003667,3.108640,0.000000,0.062880,1.885371,0.004788
5.992395,3.109796,0.000000,0.093177,1.789825,0.004688
5.912478,3.104201,0.000000,0.064096,1.854959,0.005011
6.149045,3.101171,0.000000,0.065932,1.835770,0.004755
6.058493,3.110328,0.000000,0.065326,1.799932,0.004944
