14.669105,4.075752,0.000000,0.135821,6.845335,0.025773
14.640835,4.078781,0.000000,0.140344,7.105777,0.024625
14.938475,4.071966,0.000000,0.135933,7.062956,0.026517
14.711572,4.071262,0.000000,0.135905,7.108129,0.023189
14.495061,4.080021,0.000000,0.134639,6.808733,0.026263
14.469881,4.073960,0.000000,0.134499,6.961115,0.023273
14.894240,4.092971,0.000000,0.134957,7.191635,0.025038
14.714246,4.085604,0.000000,0.134971,7.081105,0.026855
14.598277,4.074099,0.000000,0.134802,7.046774,0.025232
14.860411,4.081745,0.000000,0.138796,7.219131,0.026813
15.096263,4.076389,0.000000,0.138737,7.750195,0.024962
14.621504,4.076650,0.000000,0.134555,6.954424,0.024847
14.531696,4.073438,0.000000,0.134282,6.911869,0.025803
14.809322,4.082279,0.000000,0.132171,7.327666,0.023496
14.495715,4.089805,0.000000,0.140055,7.199282,0.025780
14.637511,4.091759,0.000000,0.140304,7.129569,0.025149
15.388119,4.082825,0.000000,0.133644,7.067768,0.022897
14.750519,4.085943,0.000000,0.134207,6.776572,0.022922
14.742978,4.098979,0.000000,0.140091,7.088744,0.027196
14.515776,4.078949,0.000000,0.137373,6.904750,0.026332
14.488848,4.096690,0.000000,0.144073,6.981742,0.027344
14.827348,4.090724,0.000000,0.132728,7.219017,0.024242
15.722395,4.101839,0.000000,0.131915,7.611667,0.023378
14.980739,4.086962,0.000000,0.133196,6.981016,0.024611
19.110081,7.382401,0.000000,0.445553,8.149671,0.047913
18.982571,7.399916,0.000000,0.447970,7.868369,0.047362
18.917254,7.371341,0.000000,0.444739,7.957026,0.047283
18.973581,7.471732,0.000000,0.453295,7.961114,0.046888
18.802098,7.361662,0.000000,0.442327,7.866972,0.041650
19.312594,7.371302,0.000000,0.455926,8.112952,0.046780
18.870915,7.354061,0.000000,0.446445,7.868838,0.047543
19.099385,7.380360,0.000000,0.449883,8.077093,0.047304
19.249877,7.344497,0.000000,0.427930,8.104197,0.046710
19.185960,7.348947,0.000000,0.448892,8.160155,0.047236
19.197288,7.336863,0.000000,0.451351,8.257246,0.046710
18.882858,7.353783,0.000000,0.423704,7.919668,0.043659
18.963688,7.331415,0.000000,0.443570,8.043514,0.043182
19.271256,7.365778,0.000000,0.444642,7.974668,0.049410
19.363916,7.356565,0.000000,0.446423,8.043913,0.042859
19.000189,7.370252,0.000000,0.449014,8.021297,0.047073
19.019849,7.388995,0.000000,0.447341,8.097973,0.047879
19.063818,7.362419,0.000000,0.452091,7.938611,0.047609
18.451880,7.377219,0.000000,0.442737,7.507462,0.047480
18.852861,7.344269,0.000000,0.452022,7.835912,0.050658
19.305499,7.351061,0.000000,0.452783,8.170078,0.047090
19.059202,7.454648,0.000000,0.451892,7.990788,0.047270
18.709239,7.383563,0.000000,0.457111,7.737075,0.051036
19.011177,7.360685,0.000000,0.447735,8.081239,0.047988
19.017949,7.370374,0.000000,0.447026,8.058979,0.047082
19.287743,7.365147,0.000000,0.452884,8.192090,0.047001
18.923095,7.379642,0.000000,0.448757,7.901410,0.047207
19.426884,7.517896,0.000000,0.426693,8.035973,0.047549
18.980391,7.362282,0.000000,0.450106,8.005307,0.046274
18.842875,7.371462,0.000000,0.454752,7.966388,0.046671
19.076285,7.370394,0.000000,0.445463,8.089202,0.047252
19.284534,7.347335,0.000000,0.440641,7.938619,0.043126
19.004534,7.378404,0.000000,0.445646,8.033168,0.047441
19.072833,7.360517,0.000000,0.447356,8.063140,0.045977
18.921765,7.385017,0.000000,0.442721,7.925121,0.046729
19.084362,7.369918,0.000000,0.450780,8.068367,0.047897
19.026448,7.376520,0.000000,0.450746,7.970040,0.046617
19.062633,7.370564,0.000000,0.449469,7.988395,0.047809
19.243912,7.402510,0.000000,0.454215,8.104702,0.049042
19.265607,7.371964,0.000000,0.446342,8.325621,0.046866
19.216693,7.404235,0.000000,0.427793,8.179070,0.047086
19.137419,7.380087,0.000000,0.441857,8.014274,0.047557
18.800590,7.379647,0.000000,0.448970,7.779709,0.046579
18.943310,7.371869,0.000000,0.420496,7.945107,0.045816
19.035689,7.354469,0.000000,0.449390,8.082801,0.049141
19.274578,7.387826,0.000000,0.451562,8.270235,0.046356
18.733020,7.394912,0.000000,0.424864,7.770535,0.046735
19.273786,7.340571,0.000000,0.453549,8.212742,0.047304
19.054266,7.339208,0.000000,0.448954,8.175030,0.047618
19.080435,7.368082,0.000000,0.451354,8.092722,0.045443
